nohup: ignoring input
============================================================
WAM v2 — World Action Model with Temporal Dynamics
============================================================

[1/6] Loading multi-lap data (downsample=10, dt=0.050s = 20Hz)...
    Lap_0: 2231 pts (ds=10) -> train=1561, val=670
    Lap_1: 2145 pts (ds=10) -> train=1501, val=644
    skip VehicleDynamicsDataset_Nov2023_2023-11_10.csv (partial lap)
    Lap_11: 2351 pts (ds=10) -> train=1645, val=706
    Lap_2: 2129 pts (ds=10) -> train=1490, val=639
    Lap_3: 2207 pts (ds=10) -> train=1544, val=663
    Lap_4: 2225 pts (ds=10) -> train=1557, val=668
    skip VehicleDynamicsDataset_Nov2023_2023-11_5.csv (partial lap)
    Lap_6: 2701 pts (ds=10) -> train=1890, val=811
    Lap_7: 2501 pts (ds=10) -> train=1750, val=751
    Lap_8: 2221 pts (ds=10) -> train=1554, val=667
    Lap_9: 2891 pts (ds=10) -> train=2023, val=868
  Total: train=16515, val=7087 (10 laps)
  State dim: 18, Obs dim: 16, Action dim: 6
  Seq len: 64 (3.2s)
  Train sequences: 15875
  Val sequences: 6447
  Curriculum rollout: 5->30 steps (0.2s->1.5s), weight=0.15
  Dream val: 400 steps (20.0s) every 5 epochs
  Dream plots: 4 validation segments
  No early stopping. Checkpoints every 100 epochs.
  Device: cuda

[2/6] Building WAM v2...
  Obs encoder input: 16d (dynamic-only + sin/cos yaw)
  Temporal backend: gru
  SSM: d_model=96, layers=3, state_dim=96
  Decoder hidden: 192
  Parameters: 285,518

[3/6] Training with curriculum rollout + scheduled sampling...
  Compiling model with torch.compile() for faster autoregressive training...
  Epoch 590/2000 | train=0.019072 | val=0.258945 | dream=149.57m | rollout_k=30 | lr=2.4e-04 | traj_w=0.80
  Epoch 600/2000 | train=0.018152 | val=0.255154 | dream=88.71m | rollout_k=30 | lr=2.4e-04 | traj_w=0.80
  Epoch 610/2000 | train=0.017891 | val=0.254389 | dream=114.29m | rollout_k=30 | lr=2.4e-04 | traj_w=0.80
  Epoch 620/2000 | train=0.018897 | val=0.253659 | dream=88.87m | rollout_k=30 | lr=2.4e-04 | traj_w=0.80
  Epoch 630/2000 | train=0.019056 | val=0.254014 | dream=169.93m | rollout_k=30 | lr=2.3e-04 | traj_w=0.80
  Epoch 640/2000 | train=0.017709 | val=0.254773 | dream=87.11m | rollout_k=30 | lr=2.3e-04 | traj_w=0.80
  Epoch 650/2000 | train=0.017763 | val=0.255557 | dream=57.42m | rollout_k=30 | lr=2.3e-04 | traj_w=0.80
  Epoch 660/2000 | train=0.018123 | val=0.253813 | dream=39.26m | rollout_k=30 | lr=2.3e-04 | traj_w=0.80
  Epoch 670/2000 | train=0.017475 | val=0.252867 | dream=44.81m | rollout_k=30 | lr=2.3e-04 | traj_w=0.80
  Epoch 680/2000 | train=0.017887 | val=0.255560 | dream=191.87m | rollout_k=30 | lr=2.2e-04 | traj_w=0.80
  Epoch 690/2000 | train=0.017135 | val=0.252758 | dream=135.73m | rollout_k=30 | lr=2.2e-04 | traj_w=0.80
  Epoch 700/2000 | train=0.017593 | val=0.254362 | dream=77.36m | rollout_k=30 | lr=2.2e-04 | traj_w=0.80
  Epoch 710/2000 | train=0.017372 | val=0.250457 | dream=192.05m | rollout_k=30 | lr=2.2e-04 | traj_w=0.80
  Epoch 720/2000 | train=0.017246 | val=0.255408 | dream=135.73m | rollout_k=30 | lr=2.2e-04 | traj_w=0.80
  Epoch 730/2000 | train=0.016969 | val=0.254922 | dream=92.32m | rollout_k=30 | lr=2.1e-04 | traj_w=0.80
  Epoch 740/2000 | train=0.016896 | val=0.253646 | dream=172.98m | rollout_k=30 | lr=2.1e-04 | traj_w=0.80
  Epoch 750/2000 | train=0.016932 | val=0.252674 | dream=117.42m | rollout_k=30 | lr=2.1e-04 | traj_w=0.80
  Epoch 760/2000 | train=0.017174 | val=0.252379 | dream=148.92m | rollout_k=30 | lr=2.1e-04 | traj_w=0.80
  Epoch 770/2000 | train=0.016591 | val=0.253779 | dream=86.96m | rollout_k=30 | lr=2.0e-04 | traj_w=0.80
  Epoch 780/2000 | train=0.016532 | val=0.252315 | dream=118.84m | rollout_k=30 | lr=2.0e-04 | traj_w=0.80
  Epoch 790/2000 | train=0.016829 | val=0.253649 | dream=207.56m | rollout_k=30 | lr=2.0e-04 | traj_w=0.80
  Epoch 800/2000 | train=0.016511 | val=0.253755 | dream=145.37m | rollout_k=30 | lr=2.0e-04 | traj_w=0.80
  Epoch 810/2000 | train=0.016068 | val=0.253441 | dream=114.55m | rollout_k=30 | lr=2.0e-04 | traj_w=0.80
  Epoch 820/2000 | train=0.015836 | val=0.253559 | dream=63.50m | rollout_k=30 | lr=1.9e-04 | traj_w=0.80
  Epoch 830/2000 | train=0.016249 | val=0.252347 | dream=217.23m | rollout_k=30 | lr=1.9e-04 | traj_w=0.80
  Epoch 840/2000 | train=0.016310 | val=0.256081 | dream=60.44m | rollout_k=30 | lr=1.9e-04 | traj_w=0.80
  Epoch 850/2000 | train=0.015882 | val=0.252847 | dream=84.66m | rollout_k=30 | lr=1.9e-04 | traj_w=0.80
  Epoch 860/2000 | train=0.015831 | val=0.253995 | dream=177.45m | rollout_k=30 | lr=1.8e-04 | traj_w=0.80
  Epoch 870/2000 | train=0.015711 | val=0.252920 | dream=88.01m | rollout_k=30 | lr=1.8e-04 | traj_w=0.80
  Epoch 880/2000 | train=0.015848 | val=0.252586 | dream=132.26m | rollout_k=30 | lr=1.8e-04 | traj_w=0.80
  Epoch 890/2000 | train=0.015408 | val=0.255242 | dream=10.92m | rollout_k=30 | lr=1.8e-04 | traj_w=0.80 *
  Epoch 900/2000 | train=0.015810 | val=0.251726 | dream=135.07m | rollout_k=30 | lr=1.7e-04 | traj_w=0.80
  Epoch 910/2000 | train=0.015581 | val=0.252132 | dream=116.71m | rollout_k=30 | lr=1.7e-04 | traj_w=0.80
  Epoch 920/2000 | train=0.015730 | val=0.252922 | dream=191.94m | rollout_k=30 | lr=1.7e-04 | traj_w=0.80
  Epoch 930/2000 | train=0.015468 | val=0.255194 | dream=36.97m | rollout_k=30 | lr=1.7e-04 | traj_w=0.80
  Epoch 940/2000 | train=0.015338 | val=0.254183 | dream=86.21m | rollout_k=30 | lr=1.7e-04 | traj_w=0.80
  Epoch 950/2000 | train=0.015422 | val=0.254029 | dream=65.84m | rollout_k=30 | lr=1.6e-04 | traj_w=0.80
  Epoch 960/2000 | train=0.015817 | val=0.254717 | dream=157.25m | rollout_k=30 | lr=1.6e-04 | traj_w=0.80
  Epoch 970/2000 | train=0.015292 | val=0.254524 | dream=190.51m | rollout_k=30 | lr=1.6e-04 | traj_w=0.80
  Epoch 980/2000 | train=0.015236 | val=0.254172 | dream=75.64m | rollout_k=30 | lr=1.6e-04 | traj_w=0.80
  Epoch 990/2000 | train=0.016171 | val=0.256940 | dream=155.44m | rollout_k=30 | lr=1.5e-04 | traj_w=0.80
  Epoch 1000/2000 | train=0.015088 | val=0.254534 | dream=37.38m | rollout_k=30 | lr=1.5e-04 | traj_w=0.80
  Epoch 1010/2000 | train=0.014945 | val=0.255763 | dream=72.47m | rollout_k=30 | lr=1.5e-04 | traj_w=0.80
  Epoch 1020/2000 | train=0.014978 | val=0.253461 | dream=33.65m | rollout_k=30 | lr=1.5e-04 | traj_w=0.80
  Epoch 1030/2000 | train=0.015028 | val=0.255356 | dream=122.85m | rollout_k=30 | lr=1.4e-04 | traj_w=0.80
  Epoch 1040/2000 | train=0.015364 | val=0.254365 | dream=95.52m | rollout_k=30 | lr=1.4e-04 | traj_w=0.80
  Epoch 1050/2000 | train=0.015212 | val=0.253522 | dream=140.53m | rollout_k=30 | lr=1.4e-04 | traj_w=0.80
  Epoch 1060/2000 | train=0.014828 | val=0.254108 | dream=138.33m | rollout_k=30 | lr=1.4e-04 | traj_w=0.80
  Epoch 1070/2000 | train=0.015081 | val=0.257494 | dream=176.89m | rollout_k=30 | lr=1.3e-04 | traj_w=0.80
  Epoch 1080/2000 | train=0.014698 | val=0.254835 | dream=173.24m | rollout_k=30 | lr=1.3e-04 | traj_w=0.80
  Epoch 1090/2000 | train=0.014510 | val=0.254484 | dream=101.02m | rollout_k=30 | lr=1.3e-04 | traj_w=0.80
  Epoch 1100/2000 | train=0.014633 | val=0.253225 | dream=82.65m | rollout_k=30 | lr=1.3e-04 | traj_w=0.80
  Epoch 1110/2000 | train=0.014568 | val=0.253925 | dream=167.02m | rollout_k=30 | lr=1.3e-04 | traj_w=0.80
  Epoch 1120/2000 | train=0.014783 | val=0.257128 | dream=11.34m | rollout_k=30 | lr=1.2e-04 | traj_w=0.80
  Epoch 1130/2000 | train=0.014320 | val=0.254846 | dream=103.26m | rollout_k=30 | lr=1.2e-04 | traj_w=0.80
  Epoch 1140/2000 | train=0.014462 | val=0.254252 | dream=131.00m | rollout_k=30 | lr=1.2e-04 | traj_w=0.80
  Epoch 1150/2000 | train=0.014287 | val=0.254509 | dream=108.20m | rollout_k=30 | lr=1.2e-04 | traj_w=0.80
  Epoch 1160/2000 | train=0.014290 | val=0.254083 | dream=100.34m | rollout_k=30 | lr=1.1e-04 | traj_w=0.80
  Epoch 1170/2000 | train=0.014257 | val=0.253525 | dream=90.35m | rollout_k=30 | lr=1.1e-04 | traj_w=0.80
  Epoch 1180/2000 | train=0.014192 | val=0.254160 | dream=38.72m | rollout_k=30 | lr=1.1e-04 | traj_w=0.80
  Epoch 1190/2000 | train=0.014115 | val=0.255577 | dream=9.45m | rollout_k=30 | lr=1.1e-04 | traj_w=0.80 *
  Epoch 1200/2000 | train=0.014209 | val=0.254444 | dream=121.76m | rollout_k=30 | lr=1.0e-04 | traj_w=0.80
  Epoch 1210/2000 | train=0.014134 | val=0.255151 | dream=65.79m | rollout_k=30 | lr=1.0e-04 | traj_w=0.80
  Epoch 1220/2000 | train=0.013976 | val=0.254437 | dream=125.37m | rollout_k=30 | lr=1.0e-04 | traj_w=0.80
  Epoch 1230/2000 | train=0.014071 | val=0.253057 | dream=142.95m | rollout_k=30 | lr=9.8e-05 | traj_w=0.80
  Epoch 1240/2000 | train=0.013903 | val=0.254875 | dream=76.86m | rollout_k=30 | lr=9.6e-05 | traj_w=0.80
  Epoch 1250/2000 | train=0.014028 | val=0.255626 | dream=140.68m | rollout_k=30 | lr=9.3e-05 | traj_w=0.80
  Epoch 1260/2000 | train=0.014128 | val=0.254325 | dream=155.96m | rollout_k=30 | lr=9.1e-05 | traj_w=0.80
  Epoch 1270/2000 | train=0.013982 | val=0.254640 | dream=219.94m | rollout_k=30 | lr=8.9e-05 | traj_w=0.80
  Epoch 1280/2000 | train=0.013851 | val=0.254651 | dream=109.09m | rollout_k=30 | lr=8.7e-05 | traj_w=0.80
  Epoch 1290/2000 | train=0.013904 | val=0.255178 | dream=170.19m | rollout_k=30 | lr=8.5e-05 | traj_w=0.80
  Epoch 1300/2000 | train=0.013726 | val=0.254359 | dream=143.68m | rollout_k=30 | lr=8.3e-05 | traj_w=0.80
  Epoch 1310/2000 | train=0.013706 | val=0.255904 | dream=53.25m | rollout_k=30 | lr=8.1e-05 | traj_w=0.80
  Epoch 1320/2000 | train=0.013715 | val=0.254767 | dream=127.79m | rollout_k=30 | lr=7.8e-05 | traj_w=0.80
  Epoch 1330/2000 | train=0.013750 | val=0.255038 | dream=42.40m | rollout_k=30 | lr=7.6e-05 | traj_w=0.80
