s_m,posE_m,posN_m,posU_m
1127.158198684043,-909.1589752620116,-118.83525418682905,4.939306618407393
1127.6580456393626,-908.7201719596562,-119.07456625744183,4.944633291225846
1128.15789240751,-908.2817834631173,-119.31463869391594,4.9498814313752035
1128.65773962798,-907.8437799456539,-119.55541565344795,4.955040720049339
1129.1575913963582,-907.4061725552851,-119.79692265525355,4.960132902714205
1129.6574408209542,-906.9689409118222,-120.03910589870183,4.965154238846072
1130.1572846567801,-906.5320976898715,-120.28197827216299,4.97014120770099
1130.6571301834194,-906.0956929880614,-120.52564192734908,4.975091953165418
1131.1569748899108,-905.6596919781273,-120.77002589106594,4.980024317906128
1131.656816115578,-905.2241333942922,-121.0151906882819,4.984942969165808
1132.1566485736284,-904.7890463525972,-121.26117358694185,4.98985884515819
1132.6564736741332,-904.3544069316262,-121.50793138496498,4.994787734200535
1133.1562931429469,-903.9202758815666,-121.7555707410157,4.999735674602637
1133.6561005217272,-903.4865987707848,-122.00397959517356,5.00469759390658
1134.1558954796005,-903.0534288665039,-122.25324661896043,5.009676026711511
1134.6556864356978,-902.6207488384022,-122.5033542427441,5.014692958417423
1135.155470972964,-902.18862273002,-122.75440446134223,5.019732590012663
1135.65524881756,-901.757015072991,-123.00633093557789,5.0248095893423805
1136.155019231042,-901.3259801865896,-123.25922073711531,5.029922433478456
1136.6547913813552,-900.8954828218605,-123.51302696233489,5.035082009984866
1137.1545543486252,-900.4655820230688,-123.76782366147275,5.040275155599636
1137.6543122695086,-900.0362486435126,-124.02356500920388,5.0454897260816844
1138.154071560125,-899.607504301207,-124.28029406944697,5.050764868261004
1138.6538301493836,-899.17936115998,-124.5380227614325,5.056058211763162
1139.1535868304018,-898.7518001738921,-124.79671144081382,5.06139773963564
1139.653355703718,-898.3248561339295,-125.05643958713385,5.066783228048856
1140.1531309845177,-897.898524802543,-125.31718407723876,5.072190450666731
1140.6528968332586,-897.4728099370533,-125.57891543188852,5.077617684040195
1141.1526674381366,-897.0477266252261,-125.84167993667683,5.083062914020727
1141.6524431150706,-896.6232746661024,-126.10547267818598,5.0885082035306795
1142.1522280285387,-896.1994620904713,-126.37030939291074,5.09392807448522
1142.652021560724,-895.7762652706164,-126.63614591162325,5.099310620147609
1143.1518216213242,-895.3537007283371,-126.90299929877726,5.104656454849249
1143.651628772039,-894.931798049245,-127.17091263785788,5.109925232999041
1144.1514419456912,-894.5104822003503,-127.43976048667065,5.115121213689115
1144.651270502927,-894.089823399119,-127.70966553912235,5.120222413156582
1145.1510965283137,-893.6698182982552,-127.98058352831097,5.125243771163034
1145.6509285084446,-893.2504615390465,-128.25251701582573,5.130152460969849
1146.150763754142,-892.8317494429117,-128.52545025574221,5.134937849203864
1146.6506007512685,-892.413705404884,-128.79941079790777,5.139609819057048
1147.1504445725957,-891.9962897296107,-129.0743423072462,5.144155688377232
1147.6502914519724,-891.5795550249968,-129.35031285036666,5.1485543384809285
1148.150139572799,-891.1634743626381,-129.6272728826976,5.15281659095851
1148.6499839569115,-890.7480648234355,-129.90523383754322,5.156943411719707
1149.1498337492953,-890.3332950193429,-130.18416045032114,5.160914462405905
1149.6496811873888,-889.919213942393,-130.4641063688496,5.164736213295672
1150.1495244400608,-889.5057644995074,-130.74497868697574,5.16842082044546
1150.649365611794,-889.0929859850271,-131.0268340618703,5.171976461901734
1151.1491983487444,-888.6808911794567,-131.30967513210697,5.175377217183218
1151.6490261921167,-888.2695205191532,-131.59356150875072,5.178629602098176
1152.148847918836,-887.858788758846,-131.87836199292013,5.181770269635875
1152.6486688077464,-887.4487415928274,-132.16414732142533,5.184768376123301
1153.1484811629616,-887.0394443913931,-132.45099212043982,5.187641110388528
1153.6482918309548,-886.6308462465422,-132.7388301139404,5.190388720602626
1154.1480953318662,-886.2229313208506,-133.02762435777217,5.193003610862552
1154.6478981092964,-885.8157521132027,-133.31745475174827,5.1955039936197736
1155.147703290363,-885.4092824982712,-133.60828465261258,5.197878845562995
1155.6475099120744,-885.0035266649736,-133.9001131648064,5.2001109571340685
1156.1473130690688,-884.5985443400771,-134.19300930228903,5.202200194038628
1156.647118752042,-884.1943055830966,-134.486935956199,5.204167478591922
1157.1469276925552,-883.7908290414923,-134.7819144423084,5.205997813171127
1157.646740813146,-883.3880868822225,-135.07790264809933,5.207698017270921
1158.1465542478352,-882.9861322791461,-135.37496075239704,5.2092630196855625
1158.646362025486,-882.5849580091126,-135.67306310558445,5.210679595704686
1159.1461797897066,-882.1845714652579,-135.97223990717308,5.2119658000892395
1159.6460000459042,-881.784993359577,-136.2725002252538,5.21313513835583
1160.1458267291594,-881.3862915845546,-136.57393443417973,5.21414784609348
1160.6456595537243,-880.9884071786546,-136.87645731333592,5.215019420107604
1161.1454897579351,-880.5913956898723,-137.1801208734805,5.215763097989456
1161.6453252859915,-880.1952466981044,-137.4849177965009,5.216369023593221
1162.14516132104,-879.8000146170641,-137.79090383367677,5.216826301487531
1162.6450048771221,-879.4056158029314,-138.09797557963716,5.217140626767089
1163.1448506137274,-879.0121345262478,-138.40622581784672,5.217330220049041
1163.644702493886,-878.6196001281157,-138.71569091737666,5.217353759020334
1164.1445511922639,-878.228061479102,-139.02640974915522,5.217230564650878
1164.6443941535904,-877.8375323190235,-139.33838712836877,5.216954929144147
1165.144240279832,-877.4479945723085,-139.65160637830883,5.216513035343948
1165.6440889840294,-877.0594886891301,-139.96610843392415,5.215910675654625
1166.1439353624787,-876.6719866253402,-140.2818424771949,5.215157995577259
1166.6437733773716,-876.2855563039479,-140.59887372634148,5.214244264062922
1167.1436063072495,-875.9002251030148,-140.9172314555422,5.213158153647211
1167.643443300523,-875.5159341006781,-141.2368498326137,5.211917828767765
1168.1432726173668,-875.132782385325,-141.5578205014814,5.210525447659479
1168.643098966429,-874.7508022976004,-141.88017921035208,5.208958726887145
1169.1429218413336,-874.3699692799381,-142.20388599127216,5.207215476358533
1169.642750241425,-873.9902941608127,-142.52895763454458,5.205302312746622
1170.1425786573654,-873.6118119700794,-142.85541638215855,5.203213584470587
1170.6423923800753,-873.2345724363926,-143.18328648955887,5.200914822594343
1171.1422163542888,-872.8585256553008,-143.51253807716975,5.198421695083152
1171.6420277759007,-872.4837861481204,-143.8432563307504,5.195739218543309
1172.1418412582366,-872.1102955669116,-144.17538572310903,5.192846191661908
1172.6416642626168,-871.7381300813935,-144.5090116800317,5.18974652006144
1173.1414813897627,-871.3672248359683,-144.84402741375945,5.186442331927706
1173.6413021958472,-870.9975975064374,-145.18045592217518,5.1829303262257005
1174.1411190218842,-870.6292950693366,-145.51832622548054,5.179211111288702
1174.6409313311665,-870.2623882497329,-145.85770291604962,5.175313402115753
1175.1407302366533,-869.8968409144435,-146.19852144061994,5.171211585642563
1175.6405324161176,-869.5326624099794,-146.54080446613872,5.166902766168796
1176.1403338663831,-869.169934708892,-146.8846209353887,5.162392774599411
1176.6401273632362,-868.8086153461678,-147.22990276416496,5.157668757861711
1177.1399171341584,-868.4486947445872,-147.57663448757128,5.152760839766218
1177.6397116031999,-868.0902164906075,-147.92486092944512,5.1476424525225655
1178.1395000915345,-867.7332907101273,-148.2746671427567,5.142338357034518
1178.6392887003346,-867.3778036492507,-148.6259322989297,5.136825363788055
1179.1390734979193,-867.0238064788595,-148.9786901019922,5.131100013995192
1179.6388557835558,-866.6713541515917,-149.33298502865117,5.125201286735048
1180.1386365314008,-866.3204061867752,-149.68876496371865,5.119121836836267
1180.6384189645394,-865.9710200037741,-150.0460778231875,5.112853179889417
1181.1382093790226,-865.6232004122509,-150.40492360382657,5.106395945234489
1181.6379908430765,-865.2769689410213,-150.76528618426005,5.099755857478096
1182.1377834367834,-864.9322559614363,-151.12711326954255,5.092917817864854
1182.6375706711267,-864.5891722572376,-151.49047400595308,5.085859010520586
1183.1373618433702,-864.2476931940342,-151.85534466948678,5.078602004342924
1183.637163413641,-863.9077816928731,-152.22168605465157,5.071134036810841
1184.1369527583952,-863.5695083785075,-152.58951962976852,5.063451918963565
1184.6380700782042,-863.232113044586,-152.95995177814623,5.055515905550336
1185.1375874681873,-862.8972821357804,-153.3305455535018,5.047383312379528
1185.6384305297374,-862.5633505072038,-153.7037257905321,5.0390196750746625
1186.1390179105097,-862.2312524811089,-154.07819303043146,5.030480758609797
1186.639352224238,-861.9010238983079,-154.45396765330415,5.021709133885272
1187.1394481894868,-861.5726368496616,-154.83103156924113,5.012724478214275
1187.6393311960683,-861.2460087449372,-155.20933386931003,5.003533654760785
1188.139002735916,-860.9213200004311,-155.58901910666225,4.994153491566644
1188.638473341406,-860.5984952119355,-155.97002159226997,4.9845541352197165
1189.137756055705,-860.2775507320057,-156.35235904894813,4.9747592987655045
1189.63684582644,-859.9585066595738,-156.73602763545662,4.964764558896457
1190.135758110524,-859.6413015857265,-157.12098273851285,4.954567649252583
1190.6345060666097,-859.326040040703,-157.50731415620632,4.944188938736651
1191.13310598274,-859.0126865756787,-157.89499927213538,4.933618545669448
1191.6315621047631,-858.7013032105563,-158.28407925020667,4.922863259931416
1192.1298873619928,-858.3917965180767,-158.67448167563032,4.911926371581875
1192.6280855105108,-858.0842239088236,-159.06624328669784,4.90082117830342
1193.1261816210817,-857.778719497816,-159.4594865217087,4.889571807699584
1193.6241813034894,-857.4751803771579,-159.85412240583358,4.878161072876853
1194.122079353445,-857.1736975381205,-160.25019955019042,4.866608513263069
1194.6199035522868,-856.8741970421038,-160.64768179666333,4.854935913856282
1195.1176638515424,-856.576820616815,-161.04667252260288,4.843147028765176
1195.6153884961304,-856.2815130092881,-161.4471485679442,4.831223276212483
1196.1130498562122,-855.9882769729709,-161.84906233427924,4.8191907887779415
1196.6106961088376,-855.6971398112865,-162.25247712147888,4.807047671095248
1197.1083161173701,-855.408040144997,-162.65731917695066,4.794801611954909
1197.6059256710407,-855.121117873876,-163.06369087175557,4.782435371604706
1198.1035331230246,-854.8363488225147,-163.47156880385887,4.769971176494369
1198.6011512777536,-854.553794992609,-163.8809951330543,4.757431555957433
1199.098814818764,-854.2733830191646,-164.29194489131936,4.744845000356677
1199.5964980664962,-853.9952600649699,-164.70447025563124,4.732233052733906
1200.0942233754774,-853.7194232716649,-165.11857751736196,4.7195949183174655
1200.592006907352,-853.4458442868073,-165.5342492254514,4.7069452248943175
1201.08987348735,-853.1745440635749,-165.95151270388928,4.694355152822678
1201.5878130523988,-852.9056055473254,-166.37039068679084,4.6818203868153985
1202.0858455414702,-852.6390035595666,-166.79087205885511,4.669364222049612
1202.5839735784512,-852.3748516994406,-167.21301192314118,4.6569839555351065
1203.082231604225,-852.113063478907,-167.63677740576605,4.644703744885342
1203.5806008457766,-851.8536820618785,-168.0621535656971,4.63252573242871
1204.0791186218291,-851.5967051130943,-168.4891634686438,4.620469048833908
1204.577793665412,-851.3421492206801,-168.91780746474123,4.608535007646055
1205.076615771447,-851.0900569319643,-169.3480790927345,4.596732567926105
1205.5756197984572,-850.840392230541,-169.77997757828592,4.5850597784605425
1206.0748026734532,-850.5932147924063,-170.2135136355341,4.573512318475798
1206.5741830665474,-850.3485032457963,-170.64867665250412,4.5621024707858835
1207.0737483277353,-850.1062558872167,-171.08543172914852,4.5508476730484295
1207.5735360841804,-849.8666100488651,-171.52387692217437,4.539735231114027
1208.0735492242952,-849.6294035245451,-171.96390707780404,4.528795978671599
1208.5737973508399,-849.3947667169039,-172.4055822721252,4.517989530005233
1209.0743212620343,-849.1625983825686,-172.8488749562429,4.507329022648648
1209.5750989894873,-848.9329496851012,-173.29376688383107,4.4967942786360116
1210.074564809472,-848.7066414594088,-173.73889940645194,4.486414990505907
1210.5756269465653,-848.4820866296664,-174.18670745459633,4.476102586079367
1211.0753776750005,-848.2609126387318,-174.63473499777982,4.465895879724755
1211.57514130633,-848.0423727372305,-175.08406916073199,4.455756419414897
1212.0749055867827,-847.8263737115009,-175.5346329440395,4.445704848791169
1212.5746806359118,-847.61293918092,-175.98643001464,4.435694459963706
1213.074468074574,-847.4022592726972,-176.43953249720778,4.42571445962325
1213.5742691711712,-847.1940638492623,-176.89379700564209,4.415736574202954
1214.0740757983906,-846.9885269898483,-177.34927669545496,4.405760793398927
1214.5739064928532,-846.785564748189,-177.8059357462926,4.395782673549666
1215.0737398663562,-846.5851395888814,-178.26371689759458,4.385803981423728
1215.573581444549,-846.3873477097615,-178.72265078230265,4.375820729886403
1216.0734345939038,-846.1921357538862,-179.1826998817385,4.36580627475485
1216.573279580753,-845.9996599106602,-179.64389210842054,4.355816745194968
1217.0731348309023,-845.8096930859614,-180.1061342456034,4.34581258465198
1217.5729957137276,-845.6224365289233,-180.56948766664917,4.335838055574498
1218.0728571209124,-845.4378498349108,-181.03391215480355,4.325884483902885
1218.5727142576648,-845.255895493678,-181.49936969633657,4.315932001859501
1219.0725766563285,-845.0766070603781,-181.9658669879318,4.30601473323154
1219.5724205767362,-844.8999606601152,-182.43335191407127,4.296123430225464
1220.0722616284309,-844.7260585471263,-182.90186155843134,4.286231757018218
1220.5721003994665,-844.5547066774269,-183.37130753347932,4.276341848408255
1221.0719363216633,-844.3861033522054,-183.84174490460987,4.266465225185301
1221.5717457885107,-844.2202023288429,-184.31311442871785,4.256610006274038
1222.0715533322416,-844.0570285286435,-184.78543345985727,4.2467802289432806
1222.5713452229495,-843.8966764513134,-185.25870239867612,4.236999796308553
1223.0711153177438,-843.7390514189492,-185.73286506259115,4.227290781329019
1223.570863807647,-843.5842497349988,-186.20793588744064,4.217662532091939
1224.0706026870685,-843.4321763052981,-186.68387935181931,4.208152626734822
1224.5703474416227,-843.2829937418138,-187.1607450597981,4.198746298507685
1225.0700628629495,-843.1366754766495,-187.63846914513982,4.189463740908696
1225.5697698630024,-842.9930904650155,-188.1170159199111,4.18033057651319
1226.0694618417147,-842.8523678581411,-188.59639951968856,4.171353618888679
1226.569154370411,-842.7145817045189,-189.07663823925807,4.162500860493406
1227.068838212143,-842.5796158942654,-189.55767046628745,4.153773414724851
1227.5685247114243,-842.4475164559125,-190.0395032266767,4.1451986280536275
1228.06819552355,-842.3181860846016,-190.52207294327442,4.136769857699938
1228.5678740893031,-842.1918039049106,-191.00543368959902,4.1284871865062325
1229.0675422046343,-842.0682507988864,-191.4895168508473,4.120341729728798
1229.5672150774424,-841.9476396490991,-191.97434909273113,4.112365038859725
1230.0668983371645,-841.8298975227086,-192.45989970616623,4.104570584906258
1230.5665799157373,-841.7150036877149,-192.9461326032242,4.096911834087781
1231.0662800447867,-841.6029622256542,-193.43305192889792,4.089395183451056
1231.5659974907255,-841.4937043431443,-193.92062333896789,4.082022194409985
1232.0657321206004,-841.3873139086812,-194.40884794647127,4.074775927849442
1232.565470683308,-841.2837199454901,-194.89767877283327,4.067610382121587
1233.0652189996288,-841.1828131865312,-195.38708228409854,4.0605104649938255
1233.564979851528,-841.0846064722145,-195.8770479825037,4.053441890837411
1234.064727482581,-840.989054600733,-196.36752518573834,4.046395777974723
1234.5645008561178,-840.8961700599825,-196.8585401796637,4.039313213014979
1235.0642650033863,-840.8058082548569,-197.35001611025422,4.032216966142582
1235.5640470696205,-840.7181105490001,-197.8419922999494,4.025099741267184
1236.0638386463709,-840.6328560456532,-198.33440691564167,4.017948790123559
1236.5636219471728,-840.5501420663849,-198.8272459771587,4.010779073450134
1237.0634105308222,-840.4698844290195,-199.3204958334647,4.003573572425153
1237.5632087672434,-840.3920902278717,-199.8141491562195,3.9963115940100566
1238.063017493938,-840.3167405498691,-200.30819164549922,3.989017206353825
1238.5628254865535,-840.2436473354434,-200.80257201276802,3.9817053019376245
1239.062642805939,-840.1730496891893,-201.29732428682456,3.974390083762862
1239.5624489150343,-840.1047782915839,-201.7923916720964,3.967079338384317
1240.0622622195638,-840.0388102256293,-202.28777863954755,3.959778233105651
1240.5620773032012,-839.9751791264217,-202.78347311903462,3.9524854934735827
1241.0618939925616,-839.9137951151685,-203.27945278334647,3.9452123432169373
1241.5617119096937,-839.8546854423503,-203.7757104727584,3.9379802919766487
1242.0615193435824,-839.7976006277352,-204.2721949020955,3.930768750080017
1242.5613386938644,-839.7427804119486,-204.7689466366217,3.9235686735114412
1243.061158392442,-839.6900553182494,-205.2659251733935,3.9163485925720445
1243.560980840466,-839.6393688653205,-205.7631185598243,3.9091305923071773
1244.0608046416544,-839.5907265762384,-206.26051699643028,3.9018810951477807
1244.5606360861198,-839.5440765197338,-206.7581129351089,3.8945648860806874
1245.0604654289616,-839.4993549675864,-207.25588272143412,3.887176072848143
1245.560289832872,-839.4565265487604,-207.7538134770218,3.8797515240259095
1246.0601286226765,-839.4156345773381,-208.25192016010095,3.872241881006968
1246.5599624614686,-839.3766004071896,-208.75016932089872,3.8646278330191706
1247.0597907569127,-839.3393401746468,-209.24854708165842,3.856907238637635
1247.5596251245213,-839.3038545925519,-209.74705856976217,3.8490672938201618
1248.0594546400398,-839.2700139573128,-210.2456769017165,3.84106010772819
1248.5592824275443,-839.2379325797326,-210.74440747381595,3.8329103330293455
1249.0591047806251,-839.2074203728134,-211.24322846433557,3.8246031502750784
1249.5589288214737,-839.1785769078767,-211.7421473959246,3.816116334455806
1250.0587620393978,-839.1512877792102,-212.2411598811315,3.807450954796343
1250.5585865606001,-839.1254814244614,-212.74023906194685,3.798587810528767
1251.0584208054622,-839.1012343898963,-213.23940210889515,3.789499014513512
1251.558262597184,-839.0784238928967,-213.73863624615097,3.7801837487199825
1252.0581032304406,-839.057029218147,-214.2379279695115,3.770660013612285
1252.5579476997698,-839.0370218145383,-214.73727692159522,3.760922386965919
1253.0577976708885,-839.0183908916694,-215.23667999417827,3.7509497526625966
1253.5576523643908,-839.0011362959842,-215.73613216788416,3.7407262637998655
1254.057502261283,-838.9852058771186,-216.2356184187652,3.730256003123231
1254.5573547318781,-838.9705413658287,-216.7351412055909,3.71955881140961
1255.0572051849772,-838.9570883405295,-217.23468997439835,3.7085806896831772
1255.5570620054614,-838.9448259218977,-217.73426977818843,3.697333747031059
1256.0569233734789,-838.9336160893677,-218.23387350400438,3.6858514109503235
1256.5567847760635,-838.923655674037,-218.73349743251129,3.6740980291501235
1257.05665196247,-838.9148118617381,-219.2331414607111,3.6620632414826177
1257.5565238381514,-838.906954841977,-219.73280060047784,3.649778967580417
1258.056392854486,-838.9001222641964,-220.2324655769739,3.637238607323113
1258.5562677881037,-838.894235545507,-220.7321420962836,3.6244451772539996
1259.0561511620358,-838.8893286989605,-221.23183264611967,3.6114580761433137
1259.5560353162216,-838.8853093540984,-221.73152675931908,3.5982745369092943
1260.0559257311731,-838.8821446890742,-222.23122899878234,3.5849297352569116
1260.5558237132975,-838.8798026811761,-222.73093907073513,3.5714259757810844
1261.0557306120663,-838.8783014304689,-223.23065759255167,3.5577858644718656
1261.5556480844095,-838.8775298479798,-223.73038553106244,3.544042819456151
1262.0555688591035,-838.8774423324605,-224.23011451964734,3.5301968352189808
1262.555500770624,-838.8780123587804,-224.72985204976098,3.516268726147655
1263.0554400363094,-838.8791801848179,-225.22959401414005,3.5022732056153374
1263.5553853687059,-838.8809012017605,-225.72933954022875,3.488245282033801
1264.0553398832744,-838.8831996974604,-226.22909091232674,3.4741811559938593
1264.5552973310014,-838.8859141190997,-226.72884191383352,3.4600737839588764
1265.0552584323113,-838.8889605797078,-227.22859429157012,3.4459534848323874
1265.555226081056,-838.8924110246983,-227.72835083090206,3.431841588592044
1266.055198523548,-838.89614323772,-228.22811012090534,3.417728973927279
1266.5551721840386,-838.90005690435,-228.72786982975745,3.403637210161983
1267.055149558614,-838.9042011222748,-229.22763183315132,3.389560971005254
1267.5551256580568,-838.9084467390293,-229.72739133488471,3.375471429507423
1268.0551014954945,-838.912772887841,-230.2271499775392,3.3613852110603
1268.5550747380778,-838.9170966096498,-230.72690710106812,3.3473365025359736
1269.0550458955113,-838.9213833520568,-231.22666153366816,3.3332549826804487
1269.5550164952874,-838.9255850923088,-231.72641668664346,3.3191932226916796
1270.0549856617502,-838.9296942932804,-232.22617065196226,3.3051128807557886
1270.5549497061304,-838.9335868063499,-232.72592062523105,3.2910111704751017
1271.0549071917744,-838.9372032992394,-233.2256640320794,3.276835989972641
1271.5548620954858,-838.9405793094336,-233.7254049728993,3.262605727545957
1272.0548108494268,-838.943610445473,-234.22513977351653,3.2482984624872464
1272.5547549995906,-838.9462674729093,-234.72487018580009,3.2339245789774806
1273.0546967449125,-838.9485836421819,-235.2245973693888,3.2194633875368988
1273.5546356053458,-838.9505004289912,-235.72432139564194,3.204934530560639
1274.0545685647553,-838.9518948218434,-236.2240378863055,3.190290469260197
1274.554500082173,-838.9527952850104,-236.72375191209434,3.175573006723702
1275.054428142141,-838.9530995374329,-237.22346059073067,3.160767296021949
1275.554352129657,-838.9528780341591,-237.7231628643155,3.1458816652168387
1276.0542716717569,-838.9520329031942,-238.22285702409857,3.130895638199884
1276.5541893483166,-838.9506311795278,-238.72254534591406,3.1158191814223795
1277.0540990339018,-838.9485446826092,-239.22222126741303,3.1006760725364755
1277.5540049363926,-838.9457913057358,-239.72188728699834,3.085437990872671
1278.0539054981116,-838.9423610389103,-240.22154137171216,3.0701213167805292
1278.5537990544822,-838.9382574771107,-240.72118224289548,3.0547678701147367
1279.053686478005,-838.9334318798872,-241.22080860407718,3.0393520010212693
1279.5535685064426,-838.9277926051836,-241.72041933495012,3.0238807847665647
1280.053445714377,-838.9214058522836,-242.22001516327973,3.008374633881123
1280.5533155337068,-838.9141284655498,-242.71958951472072,2.992807254476647
1281.0531784016339,-838.906114891545,-243.21914399692105,2.9771871175556086
1281.5530284315644,-838.8973446767576,-243.71867056849894,2.9614918940268944
1282.0528739657573,-838.8876497327059,-244.21817278194865,2.9457088375644287
1282.5527177552194,-838.8771491957256,-244.71765482144306,2.9298581338071106
1283.052549471687,-838.8657629573656,-245.21710172762755,2.9138929759405023
1283.5523829193403,-838.8534925840427,-245.7165262674912,2.8978292804243195
1284.0522124993315,-838.8403568859928,-246.2159235198004,2.881721926294683
1284.5520408994744,-838.8263272948498,-246.71529110812455,2.865485797045179
1285.0518686390697,-838.8113146691434,-247.2146266457502,2.849163689260517
1285.5516954539758,-838.7954078373173,-247.7139317816516,2.8327869111014716
1286.0515216527692,-838.7785694553479,-248.21320347922298,2.816340942074983
1286.5513561769997,-838.7607262834563,-248.71244713542455,2.7998502000674343
1287.051187011281,-838.7419647457707,-249.21165228879633,2.7833249935885886
1287.551022521905,-838.722189849916,-249.7108224325632,2.7667823593795466
1288.0508605673645,-838.7014598327077,-250.2099559856651,2.7502283797041835
1288.5507030406932,-838.679770814529,-250.70905355441565,2.7336844532909224
1289.0505464672551,-838.6570622621898,-251.20810678981312,2.717142356472155
1289.5503932665104,-838.6333852961907,-251.70711833837356,2.700598523482805
1290.0502420005107,-838.6086770327674,-252.2060832597209,2.6840980427244125
1290.5500913854803,-838.5830110336134,-252.70500023769992,2.667590068097778
1291.049943961641,-838.5563016926551,-253.20386568138764,2.651083157592661
1291.5497982603865,-838.5285688848443,-253.70267769791823,2.634597299713541
1292.0496513761402,-838.4998733836948,-254.2014327066471,2.618070145985648
1292.5495067327197,-838.4700154401884,-254.70012039510792,2.601503007178109
1293.0493634568907,-838.4392342989596,-255.19875203022235,2.584897029140453
1293.5492243132994,-838.4074179047018,-255.6973211409642,2.5682406597815994
1294.0490873795663,-838.3746108605066,-256.19582444856445,2.551470591786247
1294.5489489296351,-838.3407709437115,-256.6942542442348,2.5346133068195345
1295.0488084910849,-838.305856599685,-257.1926038240239,2.5176349064820114
1295.5486694569674,-838.2699233078815,-257.6908776447231,2.500518149808347
1296.048528663636,-838.232986079433,-258.18907196260926,2.483276071281151
1296.548385108489,-838.1950387264327,-258.687183105193,2.4659050179128665
1297.0482385811722,-838.156045666254,-259.1852044973197,2.4483628288951387
1297.5480893499307,-838.1160614525717,-259.6831399874292,2.430690778245042
1298.047937677728,-838.0751150735994,-260.18098914909194,2.412859427132756
1298.5477842248013,-838.03306168365,-260.678738281479,2.394862643451424
1299.0476285945342,-837.9900389206268,-261.1763967463485,2.3767108347465027
1299.5474698967334,-837.9459736984356,-261.67395536425164,2.3584076839849475
1300.0473068497658,-837.9009215309671,-262.17141658254843,2.339978953326557
1300.547137520386,-837.8548696680544,-262.66877472428087,2.321410052786042
1301.0469626902366,-837.8078509300659,-263.1660307369295,2.3026778191010027
1301.5467832813463,-837.7598615030774,-263.66318521031144,2.2838345765213055
1302.0466047010236,-837.7108497036335,-264.160235617229,2.26485595521826
1302.546420351487,-837.6608906612333,-264.65718144502864,2.2457608573359025
1303.0462329795762,-837.6099511239827,-265.1540204335215,2.2265554868512143
1303.546044774164,-837.5580991393375,-265.6507603512654,2.2072511915423934
1304.0458580788454,-837.5052686767159,-266.1473939254215,2.18782505511452
1304.5456765546262,-837.4515514358882,-266.6439326737688,2.168274143130655
1305.0454942897388,-837.3969633766554,-267.1403716789689,2.148621503658896
1305.5453137184404,-837.3414065681574,-267.63669973073684,2.128838496674018
1306.0451295948783,-837.2850202551563,-268.13292725297606,2.1089704263650404
1306.5449539660167,-837.2277302912399,-268.62905584304946,2.089003350211029
1307.044783191552,-837.1696287733592,-269.12509014575005,2.0689175626145513
1307.5446186067522,-837.1106730044078,-269.6210275513962,2.0487743434863135
1308.0444623208177,-837.0508906781392,-270.1168725604928,2.0285867504982114
1308.5443124241779,-836.9903904769085,-270.6126356234351,2.0083670348177423
1309.0441703433653,-836.929068951118,-271.10830533700585,1.9881397043485345
1309.5440317956652,-836.8669869258873,-271.60388221147014,1.9678701425684881
1310.0439002503122,-836.8041491752881,-272.09937349540957,1.947664287209462
1310.5437776115675,-836.7406620911679,-272.59479141314824,1.9274689107813763
1311.0436602695431,-836.6764732359443,-273.09012507157314,1.9072939401194569
1311.5435513067966,-836.6116216264304,-273.58538346460574,1.8871831967041413
1312.0434471567708,-836.5460994702499,-274.0805600663134,1.8671122975704382
1312.5433473544304,-836.4799753672286,-274.5756635091569,1.8471025123559084
1313.0432517713955,-836.4132983029073,-275.0707003054128,1.8271734996503073
1313.5431619587368,-836.3460250695321,-275.56566443490226,1.8072984399586716
1314.0430798719028,-836.2782132478196,-276.0605658282203,1.7874972371630498
1314.5429982825697,-836.2098098075178,-276.55538749793914,1.7677259990825318
1315.0429253412426,-836.141009500293,-277.05016671994997,1.748051061077606
1315.5428530713868,-836.0716718057226,-277.5448741047088,1.7284392548385774
1316.0427876983151,-836.0019198265916,-278.03953234456,1.7088811783311386
1316.5427244071936,-835.9317865272175,-278.53414107086246,1.6893814073429323
1317.0426629175292,-835.8612265890615,-279.02869189723685,1.669906054294213
1317.5426063505681,-835.790362836018,-279.5232069426089,1.6504989771318015
1318.042547978307,-835.7192353257819,-280.0176842783224,1.6311425079383002
1318.542491399745,-835.6477990483864,-280.5121195823687,1.6118030916239603
1319.0424350888368,-835.5760592485609,-281.00651250689873,1.5924968864456688
1319.5423783188644,-835.5040324764221,-281.5008637358819,1.573203370732934
1320.0423204444376,-835.4318669835874,-281.99519565109324,1.5539620565870846
1320.5422603306877,-835.3595565525065,-282.48950425504626,1.5347241908327152
1321.04220028545,-835.2870642807816,-282.983786088235,1.5154810547209836
1321.5421390149395,-835.2145020785443,-283.47805778519427,1.4962729929992253
1322.0420773687558,-835.1418137383623,-283.9723094739874,1.4770368046196354
1322.5420151521998,-835.0690668912321,-284.4665535285623,1.4578405012030675
1323.0419510918507,-834.9962921298288,-284.96079172321873,1.4386471481844814
1323.5418912767038,-834.9234507052087,-285.4550240072514,1.4194439007987636
1324.041828925739,-834.8506709637319,-285.94926334115587,1.4002542427764704
1324.5417659117322,-834.7779062564622,-286.4435046220262,1.3810749929605077
1325.0417046292912,-834.7051548227025,-286.93775130180893,1.3619394311943125
1325.5416425163196,-834.6324853745014,-287.43200788482335,1.3427698633478782
1326.0415813180493,-834.5599126196244,-287.92628062712,1.323626798099897
